Version,Type,IsUsed
airlines,org.apache.commons.collections4.map.Flat3Map$Values,no
airlines,org.apache.commons.collections4.list.AbstractListDecorator,yes
airlines,org.apache.commons.collections4.bidimap.DualTreeBidiMap,no
airlines,org.apache.commons.collections4.list.FixedSizeList,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry,no
airlines,org.apache.commons.collections4.map.Flat3Map$FlatMapIterator,no
airlines,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap,no
airlines,org.apache.commons.collections4.list.PredicatedList,no
airlines,org.apache.commons.collections4.PredicateUtils,no
airlines,org.apache.commons.collections4.map.DefaultedMap,no
airlines,org.apache.commons.collections4.list.TreeList$1,no
airlines,org.apache.commons.collections4.map.AbstractOrderedMapDecorator,no
airlines,org.apache.commons.collections4.ListUtils$CharSequenceAsList,no
airlines,org.apache.commons.collections4.iterators.LoopingIterator,no
airlines,org.apache.commons.collections4.iterators.EntrySetMapIterator,no
airlines,org.apache.commons.collections4.iterators.IteratorEnumeration,no
airlines,org.apache.commons.collections4.list.AbstractLinkedList$Node,no
airlines,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySet,no
airlines,org.apache.commons.collections4.iterators.ListIteratorWrapper,no
airlines,org.apache.commons.collections4.functors.AbstractQuantifierPredicate,no
airlines,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapEntryIterator,no
airlines,org.apache.commons.collections4.functors.ExceptionClosure,no
airlines,org.apache.commons.collections4.functors.ForClosure,no
airlines,org.apache.commons.collections4.map.CompositeMap$MapMutator,no
airlines,org.apache.commons.collections4.map.AbstractSortedMapDecorator$SortedMapIterator,no
airlines,org.apache.commons.collections4.list.AbstractLinkedList,no
airlines,org.apache.commons.collections4.list.TreeList$TreeListIterator,no
airlines,org.apache.commons.collections4.sequence.KeepCommand,no
airlines,org.apache.commons.collections4.bidimap.DualHashBidiMap,no
airlines,org.apache.commons.collections4.functors.PrototypeFactory$PrototypeCloneFactory,no
airlines,org.apache.commons.collections4.functors.ConstantTransformer,no
airlines,org.apache.commons.collections4.functors.ExceptionTransformer,no
airlines,org.apache.commons.collections4.Put,no
airlines,org.apache.commons.collections4.map.PredicatedMap,no
airlines,org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator,no
airlines,org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry,no
airlines,org.apache.commons.collections4.map.MultiValueMap$1$1,no
airlines,org.apache.commons.collections4.map.UnmodifiableOrderedMap,no
airlines,org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator,yes
airlines,org.apache.commons.collections4.CollectionUtils$EquatorWrapper,no
swid-generator,org.apache.commons.collections4.map.AbstractLinkedMap,no
swid-generator,org.apache.commons.collections4.map.Flat3Map,no
swid-generator,org.apache.commons.collections4.splitmap.TransformedSplitMap,no
swid-generator,org.apache.commons.collections4.TrieUtils,no
swid-generator,org.apache.commons.collections4.bag.SynchronizedBag,no
swid-generator,org.apache.commons.collections4.functors.NullPredicate,yes
swid-generator,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$KeysMultiSet$MapEntryTransformer$1,no
swid-generator,org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator,no
swid-generator,org.apache.commons.collections4.functors.WhileClosure,no
swid-generator,org.apache.commons.collections4.IterableUtils$7$1,yes
swid-generator,org.apache.commons.collections4.iterators.SingletonListIterator,yes
swid-generator,org.apache.commons.collections4.list.TransformedList,yes
swid-generator,org.apache.commons.collections4.bidimap.TreeBidiMap$Node,no
swid-generator,org.apache.commons.collections4.SetValuedMap,no
swid-generator,org.apache.commons.collections4.multiset.SynchronizedMultiSet,no
swid-generator,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap,no
swid-generator,org.apache.commons.collections4.multimap.AbstractListValuedMap,no
swid-generator,org.apache.commons.collections4.bidimap.TreeBidiMap$1,no
swid-generator,org.apache.commons.collections4.map.ListOrderedMap,no
swid-generator,org.apache.commons.collections4.multiset.PredicatedMultiSet,yes
swid-generator,org.apache.commons.collections4.map.AbstractHashedMap,no
swid-generator,org.apache.commons.collections4.map.AbstractHashedMap$KeySetIterator,no
swid-generator,org.apache.commons.collections4.functors.PredicateTransformer,yes
swid-generator,org.apache.commons.collections4.iterators.EmptyIterator,yes
swid-generator,org.apache.commons.collections4.IterableUtils$1,yes
swid-generator,org.apache.commons.collections4.multimap.TransformedMultiValuedMap,no
swid-generator,org.apache.commons.collections4.IterableUtils$3,yes
swid-generator,org.apache.commons.collections4.IterableUtils$2,yes
swid-generator,org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubListIterator,no
swid-generator,org.apache.commons.collections4.IterableUtils$5,yes
swid-generator,org.apache.commons.collections4.IterableUtils$4,yes
swid-generator,org.apache.commons.collections4.trie.KeyAnalyzer,no
swid-generator,org.apache.commons.collections4.IterableUtils$7,yes
swid-generator,org.apache.commons.collections4.IterableUtils$6,yes
swid-generator,org.apache.commons.collections4.multiset.SynchronizedMultiSet$SynchronizedSet,no
swid-generator,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValuesIterator,no
swid-generator,org.apache.commons.collections4.functors.NonePredicate,yes
swid-generator,org.apache.commons.collections4.set.TransformedNavigableSet,no
swid-generator,org.apache.commons.collections4.MultiMapUtils,no
swid-generator,org.apache.commons.collections4.map.SingletonMap,no
swid-generator,org.apache.commons.collections4.list.PredicatedList$PredicatedListIterator,yes
swid-generator,org.apache.commons.collections4.IterableUtils$9,yes
swid-generator,org.apache.commons.collections4.IterableUtils$8,yes
swid-generator,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$MapEntry,no
swid-generator,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseEntryView,no
swid-generator,org.apache.commons.collections4.CollectionUtils,yes
swid-generator,org.apache.commons.collections4.multiset.AbstractMultiSetDecorator,no
swid-generator,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySetIterator,no
swid-generator,org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef,no
swid-generator,org.apache.commons.collections4.map.PassiveExpiringMap$ConstantTimeToLiveExpirationPolicy,no
swid-generator,org.apache.commons.collections4.map.AbstractHashedMap$ValuesIterator,no
swid-generator,org.apache.commons.collections4.properties.SortedPropertiesFactory,no
swid-generator,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap,no
swid-generator,org.apache.commons.collections4.functors.FunctorUtils,yes
swid-generator,org.apache.commons.collections4.iterators.ArrayListIterator,yes
swid-generator,org.apache.commons.collections4.functors.ChainedTransformer,yes
swid-generator,org.apache.commons.collections4.functors.PrototypeFactory,yes
swid-generator,org.apache.commons.collections4.iterators.ReverseListIterator,yes
swid-generator,org.apache.commons.collections4.collection.PredicatedCollection,yes
swid-generator,org.apache.commons.collections4.set.AbstractSetDecorator,yes
swid-generator,org.apache.commons.collections4.comparators.ComparableComparator,yes
swid-generator,org.apache.commons.collections4.properties.SortedProperties,no
swid-generator,org.apache.commons.collections4.properties.PropertiesFactory,no
swid-generator,org.apache.commons.collections4.ListUtils$1,yes
swid-generator,org.apache.commons.collections4.trie.AbstractPatriciaTrie$1,no
swid-generator,org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet,no
swid-generator,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator,no
swid-generator,org.apache.commons.collections4.multimap.AbstractListValuedMap$WrappedList,no
swid-generator,org.apache.commons.collections4.list.CursorableLinkedList,no
swid-generator,org.apache.commons.collections4.multimap.AbstractMultiValuedMapDecorator,no
swid-generator,org.apache.commons.collections4.iterators.EnumerationIterator,yes
swid-generator,org.apache.commons.collections4.list.SetUniqueList,no
swid-generator,org.apache.commons.collections4.queue.SynchronizedQueue,no
swid-generator,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySet,no
swid-generator,org.apache.commons.collections4.map.StaticBucketMap$Values,no
swid-generator,org.apache.commons.collections4.trie.UnmodifiableTrie,no
swid-generator,org.apache.commons.collections4.IteratorUtils,yes
swid-generator,org.apache.commons.collections4.functors.NullIsFalsePredicate,yes
swid-generator,org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator,no
swid-generator,org.apache.commons.collections4.functors.IdentityPredicate,yes
swid-generator,org.apache.commons.collections4.bag.TransformedBag,no
swid-generator,org.apache.commons.collections4.set.TransformedSet,no
swid-generator,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySet,no
swid-generator,org.apache.commons.collections4.keyvalue.DefaultMapEntry,no
swid-generator,org.apache.commons.collections4.iterators.FilterListIterator,yes
swid-generator,org.apache.commons.collections4.ListUtils,yes
swid-generator,org.apache.commons.collections4.map.AbstractReferenceMap,no
swid-generator,org.apache.commons.collections4.functors.FalsePredicate,yes
swid-generator,org.apache.commons.collections4.iterators.ArrayIterator,yes
swid-generator,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View,no
swid-generator,org.apache.commons.collections4.list.TreeList,no
swid-generator,org.apache.commons.collections4.map.UnmodifiableSortedMap,no
swid-generator,org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntrySetIterator,no
swid-generator,org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator,no
swid-generator,org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubList,no
swid-generator,org.apache.commons.collections4.iterators.CollatingIterator,yes
swid-generator,org.apache.commons.collections4.map.TransformedMap,no
swid-generator,org.apache.commons.collections4.bidimap.TreeBidiMap$ValueView,no
swid-generator,org.apache.commons.collections4.OrderedMapIterator,yes
swid-generator,org.apache.commons.collections4.queue.CircularFifoQueue$1,no
swid-generator,org.apache.commons.collections4.collection.SynchronizedCollection,yes
swid-generator,org.apache.commons.collections4.iterators.ObjectArrayIterator,yes
swid-generator,org.apache.commons.collections4.bidimap.TreeBidiMap$View,no
swid-generator,org.apache.commons.collections4.map.StaticBucketMap$EntryIterator,no
swid-generator,org.apache.commons.collections4.set.UnmodifiableSet,yes
swid-generator,org.apache.commons.collections4.IterableMap,no
swid-generator,org.apache.commons.collections4.map.StaticBucketMap$BaseIterator,no
swid-generator,org.apache.commons.collections4.bag.TransformedSortedBag,no
swid-generator,org.apache.commons.collections4.map.StaticBucketMap$KeyIterator,no
swid-generator,org.apache.commons.collections4.multiset.AbstractMultiSet$EntrySet,yes
swid-generator,org.apache.commons.collections4.bag.AbstractSortedBagDecorator,no
swid-generator,org.apache.commons.collections4.bag.CollectionSortedBag,no
swid-generator,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$Values,no
swid-generator,org.apache.commons.collections4.map.MultiValueMap$1$1$1,no
swid-generator,org.apache.commons.collections4.functors.IfClosure,no
swid-generator,org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry,no
swid-generator,org.apache.commons.collections4.bag.AbstractMapBag$MutableInteger,yes
swid-generator,org.apache.commons.collections4.bag.SynchronizedSortedBag,no
swid-generator,org.apache.commons.collections4.map.MultiValueMap,no
swid-generator,org.apache.commons.collections4.ListValuedMap,no
swid-generator,org.apache.commons.collections4.set.TransformedSortedSet,no
swid-generator,org.apache.commons.collections4.MultiSetUtils,no
swid-generator,org.apache.commons.collections4.bidimap.TreeBidiMap$EntryView,no
swid-generator,org.apache.commons.collections4.comparators.NullComparator,yes
swid-generator,org.apache.commons.collections4.Unmodifiable,yes
swid-generator,org.apache.commons.collections4.MapUtils,no
swid-generator,org.apache.commons.collections4.bidimap.AbstractDualBidiMap,no
swid-generator,org.apache.commons.collections4.SplitMapUtils$1,no
swid-generator,org.apache.commons.collections4.set.CompositeSet$SetMutator,no
swid-generator,org.apache.commons.collections4.SortedBag,no
swid-generator,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapIterator,no
swid-generator,org.apache.commons.collections4.ResettableIterator,yes
swid-generator,org.apache.commons.collections4.map.StaticBucketMap$EntrySet,no
swid-generator,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator,no
swid-generator,org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntry,no
swid-generator,org.apache.commons.collections4.OrderedIterator,yes
swid-generator,org.apache.commons.collections4.map.StaticBucketMap$1,no
swid-generator,org.apache.commons.collections4.set.AbstractNavigableSetDecorator,no
swid-generator,org.apache.commons.collections4.bag.AbstractBagDecorator,no
swid-generator,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values,no
swid-generator,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator,no
swid-generator,org.apache.commons.collections4.map.MultiValueMap$Values,no
swid-generator,org.apache.commons.collections4.functors.ExceptionPredicate,yes
swid-generator,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapEntry,no
swid-generator,org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator,no
swid-generator,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapIterator,no
swid-generator,org.apache.commons.collections4.set.PredicatedSortedSet,no
swid-generator,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator,no
